Origin,Origin Country,Destination,Destination Country,Origin Latitude,Origin Longitude,Destination Latitude,Destination Longitude
TAS,Uzbekistan,DOH,Qatar,41.257893,69.281204,25.260988,51.613594
TAS,Uzbekistan,KWI,Kuwait,41.257893,69.281204,29.240116,47.971251
TAS,Uzbekistan,TBS,Georgia,41.257893,69.281204,41.674063,44.958958
TAS,Uzbekistan,KUL,Malaysia,41.257893,69.281204,2.744344,101.717259
TAS,Uzbekistan,CXR,Viet Nam,41.257893,69.281204,12.006816,109.21695
TAS,Uzbekistan,TLV,Israel,41.257893,69.281204,32.000454,34.870741
TAS,Uzbekistan,XIY,China,41.257893,69.281204,34.438416,108.760946
TAS,Uzbekistan,TFU,China,41.257893,69.281204,30.314195,104.44186
TAS,Uzbekistan,ESB,Turkiye,41.257893,69.281204,40.114941,32.993145
TAS,Uzbekistan,PEK,China,41.257893,69.281204,40.078538,116.587095
TAS,Uzbekistan,BOM,India,41.257893,69.281204,19.089891,72.868047
TAS,Uzbekistan,DWC,United Arab Emirates,41.257893,69.281204,24.892845,55.162467
TAS,Uzbekistan,BUS,Georgia,41.257893,69.281204,41.610833,41.600556
TAS,Uzbekistan,CGK,Indonesia,41.257893,69.281204,-6.130643,106.655526
TAS,Uzbekistan,BKK,Thailand,41.257893,69.281204,13.693062,100.752044
TAS,Uzbekistan,NRT,Japan,41.257893,69.281204,35.773213,140.387443
TAS,Uzbekistan,OSS,Kyrgyzstan,41.257893,69.281204,40.60769,72.786482
TAS,Uzbekistan,PQC,Viet Nam,41.257893,69.281204,10.169789,103.993104
TAS,Uzbekistan,HKT,Thailand,41.257893,69.281204,8.107619,98.306436
TAS,Uzbekistan,KBL,Afghanistan,41.257893,69.281204,34.560692,69.211521
TAS,Uzbekistan,GOX,India,41.257893,69.281204,15.73139,73.86778
TAZ,Turkmenistan,ASB,Turkmenistan,41.763678,59.834052,37.984183,58.366978
TAZ,Turkmenistan,KRW,Turkmenistan,41.763678,59.834052,40.056157,53.012671
TAZ,Turkmenistan,CRZ,Turkmenistan,41.763678,59.834052,39.09258,63.601198
TAZ,Turkmenistan,MYP,Turkmenistan,41.763678,59.834052,37.664034,61.829644
TBB,Viet Nam,SGN,Viet Nam,13.044167,109.339722,10.813045,106.662477
TBB,Viet Nam,HAN,Viet Nam,13.044167,109.339722,21.214184,105.802827
TBH,Philippines,MNL,Philippines,12.315823,122.081968,14.511205,121.019208
TBH,Philippines,ENI,Philippines,12.315823,122.081968,11.203469,119.413979
TBS,Georgia,GYD,Azerbaijan,41.674063,44.958958,40.462487,50.05039
TBS,Georgia,IST,Turkiye,41.674063,44.958958,41.260278,28.741944
TBS,Georgia,SAW,Turkiye,41.674063,44.958958,40.904676,29.309188
TBS,Georgia,TLV,Israel,41.674063,44.958958,32.000454,34.870741
TBS,Georgia,IKA,Iran,41.674063,44.958958,35.408632,51.1548
TBS,Georgia,DXB,United Arab Emirates,41.674063,44.958958,25.256557,55.366071
TBS,Georgia,EVN,Armenia,41.674063,44.958958,40.15272,44.39805
TBS,Georgia,SHJ,United Arab Emirates,41.674063,44.958958,25.320873,55.52029
TBS,Georgia,BUS,Georgia,41.674063,44.958958,41.610833,41.600556
TBS,Georgia,AYT,Turkiye,41.674063,44.958958,36.899282,30.801349
TBS,Georgia,KWI,Kuwait,41.674063,44.958958,29.240116,47.971251
TBS,Georgia,URC,China,41.674063,44.958958,43.90126,87.475148
TBS,Georgia,DEL,India,41.674063,44.958958,28.556162,77.099958
TBS,Georgia,DOH,Qatar,41.674063,44.958958,25.260988,51.613594
TBS,Georgia,ALA,Kazakhstan,41.674063,44.958958,43.35136,77.037091
TBS,Georgia,AUH,United Arab Emirates,41.674063,44.958958,24.426912,54.645974
TBS,Georgia,JED,Saudi Arabia,41.674063,44.958958,21.670232,39.150579
TBS,Georgia,TAS,Uzbekistan,41.674063,44.958958,41.257893,69.281204
TBS,Georgia,RUH,Saudi Arabia,41.674063,44.958958,24.959289,46.702876
TBS,Georgia,SCO,Kazakhstan,41.674063,44.958958,43.857447,51.089073
TBS,Georgia,BAH,Bahrain,41.674063,44.958958,26.269181,50.62605
TBS,Georgia,ESB,Turkiye,41.674063,44.958958,40.114941,32.993145
TBS,Georgia,NQZ,Kazakhstan,41.674063,44.958958,51.027811,71.461199
TBS,Georgia,LCA,Cyprus,41.674063,44.958958,34.870871,33.607975
TBS,Georgia,ADB,Turkiye,41.674063,44.958958,38.294403,27.147594
TBS,Georgia,AMM,Jordan,41.674063,44.958958,31.722535,35.989318
TBS,Georgia,BGW,Iraq,41.674063,44.958958,33.255879,44.232069
TBS,Georgia,EBL,Iraq,41.674063,44.958958,36.2375,43.963056
TBZ,Iran,THR,Iran,38.122849,46.244274,35.691534,51.321868
TBZ,Iran,MHD,Iran,38.122849,46.244274,36.235207,59.640996
TBZ,Iran,IST,Turkiye,38.122849,46.244274,41.260278,28.741944
TBZ,Iran,DLM,Turkiye,38.122849,46.244274,36.717336,28.787155
TBZ,Iran,KIH,Iran,38.122849,46.244274,26.532277,53.972085
TBZ,Iran,SAW,Turkiye,38.122849,46.244274,40.904676,29.309188
TBZ,Iran,BND,Iran,38.122849,46.244274,27.21059,56.368384
TBZ,Iran,IFN,Iran,38.122849,46.244274,32.745686,51.876381
TBZ,Iran,PGU,Iran,38.122849,46.244274,27.383959,52.735514
TBZ,Iran,ADB,Turkiye,38.122849,46.244274,38.294403,27.147594
TBZ,Iran,BGW,Iraq,38.122849,46.244274,33.255879,44.232069
TBZ,Iran,IKA,Iran,38.122849,46.244274,35.408632,51.1548
TBZ,Iran,SYZ,Iran,38.122849,46.244274,29.54613,52.58997
TCG,China,URC,China,46.670595,83.339733,43.90126,87.475148
TCG,China,YIN,China,46.670595,83.339733,43.951998,81.331444
TCG,China,CGO,China,46.670595,83.339733,34.527519,113.840242
TCG,China,KRY,China,46.670595,83.339733,45.616667,84.883333
TCG,China,AAT,China,46.670595,83.339733,47.750361,88.084444
TCG,China,XIY,China,46.670595,83.339733,34.438416,108.760946
TCG,China,TFU,China,46.670595,83.339733,30.314195,104.44186
TCG,China,SHF,China,46.670595,83.339733,44.244171,85.894731
TCR,India,MAA,India,8.716667,78.033333,12.982267,80.163782
TCR,India,BLR,India,8.716667,78.033333,13.200771,77.710228
TCX,Iran,THR,Iran,33.667169,56.895559,35.691534,51.321868
TCZ,China,KMG,China,24.939379,98.482028,25.101944,102.929167
TCZ,China,WUH,China,24.939379,98.482028,30.776789,114.217577
TCZ,China,TFU,China,24.939379,98.482028,30.314195,104.44186
TCZ,China,CGO,China,24.939379,98.482028,34.527519,113.840242
TCZ,China,XIY,China,24.939379,98.482028,34.438416,108.760946
TCZ,China,CKG,China,24.939379,98.482028,29.7192,106.641998
TCZ,China,CAN,China,24.939379,98.482028,23.387862,113.29734
TCZ,China,CSX,China,24.939379,98.482028,28.193336,113.214592
TCZ,China,JHG,China,24.939379,98.482028,21.973422,100.766454
TDK,Kazakhstan,NQZ,Kazakhstan,45.109287,78.441326,51.027811,71.461199
TDX,Thailand,BKK,Thailand,12.273953,102.318675,13.693062,100.752044
TEI,India,DIB,India,27.95,96.133333,27.483222,95.016474
TEN,China,LLB,China,27.883689,109.299019,25.452476,107.961916
TEN,China,NGB,China,27.883689,109.299019,29.826696,121.462002
TEN,China,NKG,China,27.883689,109.299019,31.735737,118.86652
TEN,China,XIY,China,27.883689,109.299019,34.438416,108.760946
TEN,China,XMN,China,27.883689,109.299019,24.543064,118.134178
TEN,China,WMT,China,27.883689,109.299019,27.96222,106.435
TEN,China,ACX,China,27.883689,109.299019,25.085556,104.959444
TEN,China,PKX,China,27.883689,109.299019,39.508611,116.410833
TEN,China,FOC,China,27.883689,109.299019,25.931231,119.66923
TEN,China,KWE,China,27.883689,109.299019,26.544217,106.79598
TEN,China,WUX,China,27.883689,109.299019,31.492889,120.424374
TEN,China,SWA,China,27.883689,109.299019,23.54944,116.510277
TEN,China,JHG,China,27.883689,109.299019,21.973422,100.766454
TEN,China,TFU,China,27.883689,109.299019,30.314195,104.44186
TEN,China,PVG,China,27.883689,109.299019,31.143333,121.805278
TEN,China,CGO,China,27.883689,109.299019,34.527519,113.840242
TEN,China,HAK,China,27.883689,109.299019,19.934877,110.45896
TEN,China,HGH,China,27.883689,109.299019,30.236934,120.432356
TEN,China,TYN,China,27.883689,109.299019,37.754996,112.62585
TEZ,India,CCU,India,26.706814,92.777941,22.655,88.447
TEZ,India,GAU,India,26.706814,92.777941,26.105185,91.588427
TEZ,India,IXI,India,26.706814,92.777941,27.288274,94.092061
TFU,China,WUH,China,30.314195,104.44186,30.776789,114.217577
TFU,China,SZX,China,30.314195,104.44186,22.639444,113.810833
TFU,China,SHA,China,30.314195,104.44186,31.19779,121.333473
TFU,China,HGH,China,30.314195,104.44186,30.236934,120.432356
TFU,China,KMG,China,30.314195,104.44186,25.101944,102.929167
TFU,China,URC,China,30.314195,104.44186,43.90126,87.475148
TFU,China,TNA,China,30.314195,104.44186,36.857689,117.206881
TFU,China,LXA,China,30.314195,104.44186,29.2978,90.911903
TFU,China,CAN,China,30.314195,104.44186,23.387862,113.29734
TFU,China,NKG,China,30.314195,104.44186,31.735737,118.86652
TFU,China,PEK,China,30.314195,104.44186,40.078538,116.587095
TFU,China,PVG,China,30.314195,104.44186,31.143333,121.805278
TFU,China,TAO,China,30.314195,104.44186,36.361944,120.088333
TFU,China,SYX,China,30.314195,104.44186,18.305276,109.40888
TFU,China,HFE,China,30.314195,104.44186,31.992778,116.973333
TFU,China,PKX,China,30.314195,104.44186,39.508611,116.410833
TFU,China,CSX,China,30.314195,104.44186,28.193336,113.214592
TFU,China,CGO,China,30.314195,104.44186,34.527519,113.840242
TFU,China,TSN,China,30.314195,104.44186,39.128273,117.355906
TFU,China,KHN,China,30.314195,104.44186,28.859902,115.907845
TFU,China,XMN,China,30.314195,104.44186,24.543064,118.134178
TFU,China,SHE,China,30.314195,104.44186,41.634992,123.485731
TFU,China,LJG,China,30.314195,104.44186,26.679975,100.245768
TFU,China,HRB,China,30.314195,104.44186,45.620854,126.23644
TFU,China,WUX,China,30.314195,104.44186,31.492889,120.424374
TFU,China,NNG,China,30.314195,104.44186,22.61321,108.167501
TFU,China,ZUH,China,30.314195,104.44186,22.011788,113.370601
TFU,China,TYN,China,30.314195,104.44186,37.754996,112.62585
TFU,China,LHW,China,30.314195,104.44186,36.509497,103.61756
TFU,China,SJW,China,30.314195,104.44186,38.281868,114.692106
TFU,China,DLU,China,30.314195,104.44186,25.65135,100.323158
TFU,China,FOC,China,30.314195,104.44186,25.931231,119.66923
TFU,China,HKG,Hong Kong SAR,30.314195,104.44186,22.315248,113.93649
TFU,China,WNZ,China,30.314195,104.44186,27.91566,120.847381
TFU,China,KHG,China,30.314195,104.44186,39.53689,76.010387
TFU,China,BKK,Thailand,30.314195,104.44186,13.693062,100.752044
TFU,China,XNN,China,30.314195,104.44186,36.527506,102.043002
TFU,China,HAK,China,30.314195,104.44186,19.934877,110.45896
TFU,China,YNT,China,30.314195,104.44186,37.657222,120.987222
TFU,China,CGQ,China,30.314195,104.44186,43.99611,125.68528
TFU,China,NGB,China,30.314195,104.44186,29.826696,121.462002
TFU,China,KRL,China,30.314195,104.44186,41.616399,86.143123
TFU,China,INC,China,30.314195,104.44186,38.323031,106.388059
TFU,China,JJN,China,30.314195,104.44186,24.802809,118.587293
TFU,China,HET,China,30.314195,104.44186,40.854712,111.814157
TFU,China,NTG,China,30.314195,104.44186,32.072921,120.975605
TFU,China,CZX,China,30.314195,104.44186,31.914116,119.779762
TFU,China,DLC,China,30.314195,104.44186,38.96102,121.539991
TFU,China,YIN,China,30.314195,104.44186,43.951998,81.331444
TFU,China,KUL,Malaysia,30.314195,104.44186,2.744344,101.717259
TFU,China,HUZ,China,30.314195,104.44186,23.050418,114.596859
TFU,China,SWA,China,30.314195,104.44186,23.54944,116.510277
TFU,China,AKU,China,30.314195,104.44186,41.259984,80.292618
TFU,China,JHG,China,30.314195,104.44186,21.973422,100.766454
TFU,China,YIW,China,30.314195,104.44186,29.344562,120.028808
TFU,China,BHY,China,30.314195,104.44186,21.5431,109.288702
TFU,China,SIN,Singapore,30.314195,104.44186,1.361173,103.990201
TFU,China,LZY,China,30.314195,104.44186,29.309076,94.335883
TFU,China,DMK,Thailand,30.314195,104.44186,13.9125,100.606667
TFU,China,DZH,China,30.314195,104.44186,31.048611,107.435556
TFU,China,ZHA,China,30.314195,104.44186,21.214727,110.362715
TFU,China,LUM,China,30.314195,104.44186,24.405279,98.531897
TFU,China,XUZ,China,30.314195,104.44186,34.055033,117.554758
TFU,China,DSN,China,30.314195,104.44186,39.496721,109.860527
TFU,China,ICN,Republic of Korea,30.314195,104.44186,37.458764,126.441961
TFU,China,KRY,China,30.314195,104.44186,45.616667,84.883333
TFU,China,HKT,Thailand,30.314195,104.44186,8.107619,98.306436
TFU,China,GZG,China,30.314195,104.44186,31.755835,99.556669
TFU,China,HYN,China,30.314195,104.44186,28.562224,121.428614
TFU,China,JUZ,China,30.314195,104.44186,28.966667,118.833333
TFU,China,JZH,China,30.314195,104.44186,32.856667,103.683056
TFU,China,KTM,Nepal,30.314195,104.44186,27.699906,85.35657
TFU,China,KCA,China,30.314195,104.44186,41.71806,82.98694
TFU,China,KOW,China,30.314195,104.44186,25.849628,114.777786
TFU,China,SGN,Viet Nam,30.314195,104.44186,10.813045,106.662477
TFU,China,YNZ,China,30.314195,104.44186,33.431217,120.204406
TFU,China,HMI,China,30.314195,104.44186,42.916667,93.416667
TFU,China,KWL,China,30.314195,104.44186,25.217585,110.046839
TFU,China,MFM,Macau SAR,30.314195,104.44186,22.156587,113.57285
TFU,China,LZH,China,30.314195,104.44186,24.206155,109.398427
TFU,China,UYN,China,30.314195,104.44186,38.361466,109.596181
TFU,China,HAN,Viet Nam,30.314195,104.44186,21.214184,105.802827
TFU,China,DIG,China,30.314195,104.44186,27.795839,99.680584
TFU,China,DNH,China,30.314195,104.44186,40.2,94.683333
TFU,China,XIY,China,30.314195,104.44186,34.438416,108.760946
TFU,China,LYI,China,30.314195,104.44186,35.047477,118.407068
TFU,China,DYG,China,30.314195,104.44186,29.10712,110.445685
TFU,China,TPE,Taiwan,30.314195,104.44186,25.075512,121.23248
TFU,China,BAR,China,30.314195,104.44186,19.139421,110.456806
TFU,China,BAV,China,30.314195,104.44186,40.563442,109.998495
TFU,China,GXH,China,30.314195,104.44186,34.810556,102.644722
TFU,China,HNY,China,30.314195,104.44186,26.723889,112.618333
TFU,China,HTN,China,30.314195,104.44186,37.040434,79.872449
TFU,China,HZA,China,30.314195,104.44186,35.212222,115.731944
TFU,China,EHU,China,30.314195,104.44186,30.3427,115.0297
TFU,China,JGS,China,30.314195,104.44186,26.856899,114.737
TFU,China,JNG,China,30.314195,104.44186,35.646944,116.742222
TFU,China,KIX,Japan,30.314195,104.44186,34.43533,135.243977
TFU,China,NRT,Japan,30.314195,104.44186,35.773213,140.387443
TFU,China,ACF,China,30.314195,104.44186,40.435556,81.263889
TFU,China,LYG,China,30.314195,104.44186,34.565938,118.876986
TFU,China,FUO,China,30.314195,104.44186,23.081156,113.071443
TFU,China,SHF,China,30.314195,104.44186,44.244171,85.894731
TFU,China,TCZ,China,30.314195,104.44186,24.939379,98.482028
TFU,China,JGN,China,30.314195,104.44186,39.856988,98.341401
TFU,China,BSD,China,30.314195,104.44186,25.055181,99.161427
TFU,China,WEH,China,30.314195,104.44186,37.188142,122.236067
TFU,China,DAT,China,30.314195,104.44186,40.05554,113.481362
TFU,China,DCY,China,30.314195,104.44186,29.323056,100.053333
TFU,China,WUT,China,30.314195,104.44186,38.59809,112.98215
TFU,China,XAI,China,30.314195,104.44186,32.540556,114.078889
TFU,China,XFN,China,30.314195,104.44186,32.150067,112.290691
TFU,China,YCU,China,30.314195,104.44186,35.114987,111.037051
TFU,China,TVS,China,30.314195,104.44186,39.718784,117.997913
TFU,China,YIH,China,30.314195,104.44186,30.549934,111.478938
TFU,China,YTY,China,30.314195,104.44186,32.563057,119.720278
TFU,China,YUS,China,30.314195,104.44186,32.839468,97.037791
TFU,China,LLV,China,30.314195,104.44186,37.683333,111.142778
TFU,China,WHA,China,30.314195,104.44186,31.097724,118.65323
TFU,China,LFQ,China,30.314195,104.44186,36.043525,111.494936
TFU,China,KWE,China,30.314195,104.44186,26.544217,106.79598
TFU,China,XIC,China,30.314195,104.44186,27.981922,102.187645
TFU,China,HCZ,China,30.314195,104.44186,25.75333,112.84444
TFU,China,TLQ,China,30.314195,104.44186,43.019961,89.074545
TFU,China,JIQ,China,30.314195,104.44186,29.517558,108.829189
TFU,China,WGN,China,30.314195,104.44186,26.802,110.642
TFU,China,AOG,China,30.314195,104.44186,41.105975,122.853926
TFU,China,AQG,China,30.314195,104.44186,30.5825,117.0509
TFU,China,AAT,China,30.314195,104.44186,47.750361,88.084444
TFU,China,CGK,Indonesia,30.314195,104.44186,-6.130643,106.655526
TFU,China,DXB,United Arab Emirates,30.314195,104.44186,25.256557,55.366071
TFU,China,JNZ,China,30.314195,104.44186,41.116667,121.016667
TFU,China,IQN,China,30.314195,104.44186,35.8001,107.6044
TFU,China,JDZ,China,30.314195,104.44186,29.335489,117.17879
TFU,China,IST,Turkiye,30.314195,104.44186,41.260278,28.741944
TFU,China,TSA,Taiwan,30.314195,104.44186,25.062789,121.551924
TFU,China,LNJ,China,30.314195,104.44186,23.744107,100.026244
TFU,China,WUA,China,30.314195,104.44186,39.791432,106.801862
TFU,China,RLK,China,30.314195,104.44186,40.926388,107.73889
TFU,China,CXR,Viet Nam,30.314195,104.44186,12.006816,109.21695
TFU,China,WUZ,China,30.314195,104.44186,23.403056,111.099167
TFU,China,CIH,China,30.314195,104.44186,36.245881,113.121585
TFU,China,WUS,China,30.314195,104.44186,27.701284,118.000604
TFU,China,HSC,China,30.314195,104.44186,24.833333,113.616667
TFU,China,YIC,China,30.314195,104.44186,27.803333,114.308056
TFU,China,ZHY,China,30.314195,104.44186,37.573125,105.154454
TFU,China,WEF,China,30.314195,104.44186,36.641074,119.113469
TFU,China,CMB,Sri Lanka,30.314195,104.44186,7.174112,79.886494
TFU,China,DOH,Qatar,30.314195,104.44186,25.260988,51.613594
TFU,China,GYU,China,30.314195,104.44186,36.078889,106.216944
TFU,China,MLE,Maldives,30.314195,104.44186,4.19183,73.529108
TFU,China,TWU,Malaysia,30.314195,104.44186,4.313084,118.121497
TFU,China,AHJ,China,30.314195,104.44186,32.527401,102.357396
TFU,China,CQW,China,30.314195,104.44186,29.4642,107.6933
TFU,China,ENH,China,30.314195,104.44186,30.321934,109.482012
TFU,China,JUH,China,30.314195,104.44186,30.766115,117.735677
TFU,China,PNH,Cambodia,30.314195,104.44186,11.552193,104.846174
TFU,China,TAS,Uzbekistan,30.314195,104.44186,41.257893,69.281204
TFU,China,JIU,China,30.314195,104.44186,29.7,115.966667
TFU,China,RIZ,China,30.314195,104.44186,35.400771,119.317278
TFU,China,SHS,China,30.314195,104.44186,30.321995,112.2781
TFU,China,SQD,China,30.314195,104.44186,28.379722,117.964167
TFU,China,SYM,China,30.314195,104.44186,22.796569,100.96222
TFU,China,TEN,China,30.314195,104.44186,27.883689,109.299019
TFU,China,ACX,China,30.314195,104.44186,25.085556,104.959444
TFU,China,WDS,China,30.314195,104.44186,32.589946,110.906355
TFU,China,ZYI,China,30.314195,104.44186,27.589673,106.999823
TFU,China,WNH,China,30.314195,104.44186,23.566683,104.330926
TFU,China,ENY,China,30.314195,104.44186,36.479722,109.463889
TFU,China,HIA,China,30.314195,104.44186,33.7875,119.12778
TFU,China,HJJ,China,30.314195,104.44186,27.441389,109.699722
TFU,China,DOY,China,30.314195,104.44186,37.518333,118.787778
TFU,China,TWC,China,30.314195,104.44186,39.888331,79.234455
TFU,China,TCG,China,30.314195,104.44186,46.670595,83.339733
TFU,China,CNX,Thailand,30.314195,104.44186,18.769574,98.968409
TFU,China,FRU,Kyrgyzstan,30.314195,104.44186,43.053581,74.469449
TFU,China,MNL,Philippines,30.314195,104.44186,14.511205,121.019208
TFU,China,VTE,Lao People's Democratic Republic,30.314195,104.44186,17.975432,102.567721
TFU,China,YLX,China,30.314195,104.44186,22.438056,110.120833
TFU,China,USM,Thailand,30.314195,104.44186,9.55117,100.062878
TGC,Malaysia,KCH,Malaysia,2.176315,111.203344,1.484167,110.340833
TGG,Malaysia,KUL,Malaysia,5.379951,103.104434,2.744344,101.717259
TGG,Malaysia,SZB,Malaysia,5.379951,103.104434,3.130644,101.558078
TGO,China,HET,China,43.557011,122.204604,40.854712,111.814157
TGO,China,HLD,China,43.557011,122.204604,49.209906,119.818129
TGO,China,HLH,China,43.557011,122.204604,46.193488,122.001482
TGO,China,BAV,China,43.557011,122.204604,40.563442,109.998495
TGO,China,PEK,China,43.557011,122.204604,40.078538,116.587095
TGO,China,XIY,China,43.557011,122.204604,34.438416,108.760946
TGO,China,XIL,China,43.557011,122.204604,43.918761,115.95924
TGO,China,PKX,China,43.557011,122.204604,39.508611,116.410833
TGO,China,ERL,China,43.557011,122.204604,43.426673,112.09845
TGO,China,CIF,China,43.557011,122.204604,42.154523,118.833173
TGO,China,SJW,China,43.557011,122.204604,38.281868,114.692106
TGO,China,WUA,China,43.557011,122.204604,39.791432,106.801862
TGO,China,HGH,China,43.557011,122.204604,30.236934,120.432356
TGO,China,HRB,China,43.557011,122.204604,45.620854,126.23644
